-0.7489522954337906,-7.285904948015007,6.3153436848478375,1.17982153279103
-0.5628998273035063,-3.1531551021474007,-0.5938889371528017,1.3842280119044414
0.012294271348759983,-3.5513173823007707,-0.9960287194802022,1.7711524773804768
-11.712107987727435,33.368694697472925,9.846569808876264,-20.636760604062285
-0.42257544741096387,-3.262719845038563,-0.8383541101544335,1.3902078239686206
-0.16116702727405127,-3.7348707873691125,-0.9061253218188997,1.8479328001421982
-0.5110114303394955,-3.192267943218415,-1.1063450877133745,1.167193574717837
-0.13347432072936014,-3.7608487943916207,-0.3523505747009469,1.4467796660821524
-0.8656814771211785,-3.3599900415304487,-0.885791470971863,1.8056024420409293
9.799093154197418,2.909803510696872,-3.368184424629056,-19.96760579241955
-0.16224275483561623,-3.548583667776843,-1.0995979903068478,1.373103560820543
-0.46110158653578975,-3.4816099933328464,-0.5688373206406951,1.603388471009395
