0.20068830605173354;0.04441424210443311;-0.35093799763685457;0.36691861761543987;0.16190131598835822;-0.37783084681774814;-0.08449585196224861;-0.18068293847192474;0.3065943956395824;0.01836012650838637;-0.04452891463493359
-0.25865198426282077;0.226744101647658;0.22729067380453344;0.18909131310729307;0.3767851560170485;0.3166978905494071;-0.572901285369731;-0.39835456742926206;-0.0788067406421561;-0.298892016738897;-0.09636776434127213
-0.4837862232885477;-0.6441383916976919;0.1673993296307013;-0.08548037078893692;-0.1613576716267722;0.05994094751880169;0.13122465120780422;0.21834053518982438;-0.21060124113249248;0.26578026240256014;0.49864514886279365
-0.02782279534705442;0.2921266040248839;-0.10510049089742596;-0.25627475325916604;0.129862623513488;0.2871634463567756;-0.1955252886776381;-0.07191050403518223;-0.10895379968590568;-0.27508786790599576;0.0521206457245464
-0.328669611877325;-0.10990668139451566;-0.4099196394782642;-0.508020355817937;-0.5128309925974018;-0.2707756172348093;-0.08329401859758562;-0.08261213042722625;-0.46535602939861515;-0.1483341424192812;0.49747273037063683
-0.08851553535376916;-0.5711296175391407;-0.1850023633272204;-0.5392827235506616;0.1970354506350034;-0.2678634950765845;-0.29560296749276793;-0.20849093019509843;0.36842414009803154;-0.28196463098631575;0.07127102324532457
0.4365727936258238;-0.4127944304647103;0.2311676641011502;0.06997328937018528;-0.5110375062690774;-0.5435898622871435;-0.4443822540463989;-0.48462929319808973;0.043442424149421024;-0.3770307215106653;0.13768729248322836
-0.1466150325619704;0.0005554354917663662;0.20164440905758252;-0.03682970086143585;-0.3958472746575547;0.29052951998655896;-0.5293588356442461;-0.44858626681034225;-0.08426304903177663;-0.3446487477015626;0.5561661940782575
-0.517955542308706;-0.1366968532966136;-0.3496686680003585;-0.16340054070170587;0.4737357890460029;0.2120035591826215;0.4079816060931102;-0.027274557704564568;0.3458496273508223;0.1872259803090182;-0.27000484274509273
-0.14331428040412836;0.28013842472379247;0.2066153527230017;0.06992989523682087;-0.41876971135366176;-0.4900075581545321;-0.03868435866008004;-0.13653846913794987;0.39244001626596187;-0.21511567581060795;0.4872306835904608
0.06005916353992777;0.14179422483184562;0.18546337964084703;-0.36377543145759994;-0.24160443923132724;-0.433801109986532;-0.4410877256969456;0.3077082189909262;0.06499771438144308;-0.007956421813967078;-0.2467300172553881
