18.310634867210634,-12.97254411996339,19.403127587900617,6.247431867929961
24.306846177194572,5.0700620944919255,-5.366602280531594,-9.492072937081302
-38.60856952756814,36.05848881595657,15.111350780941335,2.3768747058492146
25.358002312227324,-22.879512347251755,-25.603800777096765,2.0637449363334004
-8.292311036057878,1.7026968954753354,38.446100613144594,-31.713136719105375
-6.271008001153972,6.117550843625718,-8.29818479636209,2.165596591615589
16.061736950563915,-16.190182843841914,18.258353310447305,2.418646515793087
-8.634342855015815,-1.1704542455558187,-7.0793493663680485,1.6813249061279714
10.847798150264339,23.502840740174634,-27.510358721362334,-7.439042400957494
-9.212862427675113,-0.989189944232961,-6.534824224527016,1.838748371982701
